sample,morph_closing_added_r21,morph_closing_added_r13,morph_opening_removed_r8,lacunarity_box10,autocorr_radial_mean,autocorr_drop_010,autocorr_drop_020,autocorr_drop_050,glcm_correlation_mean,fft_low_power,fft_mid_low_ratio,fft_spectral_entropy,local_entropy_mean_r5,local_entropy_p90_r5,local_std_p90_w9,grad_p99,grad_std,haar_detail_mean,laplace_mean_abs
IMG_6270.png,96.61387634277344,80.92230987548828,73.75641632080078,0.10589434206485748,0.013677543960511684,5.0,4.0,2.0,0.26802949810905596,1140862080.0,0.21237073838710785,12.754034042358398,4.334483937995103,4.615422010169679,46.70513153076172,503.87548828125,108.04643249511719,482.62933349609375,45.02766418457031
IMG_6271.png,106.4482421875,89.03860473632812,77.9296875,0.07628419995307922,0.008897772058844566,4.0,3.0,2.0,0.19713583291013914,830282816.0,0.2814556658267975,13.577356338500977,4.550057522184939,4.7670093804616895,46.34595489501953,515.711669921875,111.9173812866211,746.5389404296875,70.12854766845703
IMG_5943.png,94.54368591308594,76.27865600585938,66.18971252441406,0.18109050393104553,0.025982718914747238,9.0,4.0,2.0,0.3157244274894456,1208193024.0,0.16814349591732025,12.700439453125,4.305470963353254,4.648487623948039,45.38360595703125,489.2029113769531,106.9487533569336,510.426025390625,50.63249206542969
IMG_5944.png,89.95178985595703,72.56977081298828,62.171974182128906,0.21461108326911926,0.03438091278076172,12.0,6.0,2.0,0.3526487716055727,1311948544.0,0.13554906845092773,12.484979629516602,4.213211761973132,4.647138936701855,45.489097595214844,488.9054260253906,106.30045318603516,466.9722595214844,49.16984176635742
IMG_5945.png,95.39903259277344,75.72901153564453,64.18685913085938,0.1834133416414261,0.025709768757224083,9.0,5.0,2.0,0.32413301260300365,1245185920.0,0.1567309945821762,12.615472793579102,4.225211628014261,4.623361577703669,45.99651336669922,484.9654541015625,107.05805969238281,480.8555603027344,49.080875396728516
IMG_5794.png,101.05590057373047,84.4259033203125,68.67955017089844,0.13709571957588196,0.01844620518386364,6.0,4.0,2.0,0.2680925966232993,1089074944.0,0.1885010451078415,13.087257385253906,4.5203582864159335,4.7791137013425065,45.78228759765625,497.919677734375,107.2613296508789,617.54248046875,61.51606369018555
IMG_5795.png,93.43235778808594,76.90007019042969,67.4538803100586,0.16040702164173126,0.01688617654144764,6.0,4.0,2.0,0.30650865680902,1299289472.0,0.16848157346248627,12.51163387298584,4.407045474811023,4.706513892438355,46.51228332519531,484.22100830078125,104.95114135742188,442.44586181640625,42.91191101074219
IMG_5796.png,90.4942398071289,74.3759994506836,63.69505310058594,0.170049786567688,0.01763608492910862,6.0,4.0,3.0,0.323239271580571,1392348800.0,0.1548437923192978,12.16981315612793,4.281215029200349,4.623163893370293,46.750755310058594,472.7488708496094,100.947509765625,361.1245422363281,35.53471755981445
IMG_5797.png,107.55378723144531,87.39640808105469,73.30084228515625,0.10543069243431091,0.01304954756051302,5.0,3.0,2.0,0.2261090413996952,929562176.0,0.23473556339740753,13.436080932617188,4.624564698972725,4.866291404905719,46.351417541503906,517.74609375,111.20979309082031,697.7622680664062,66.74473571777344
IMG_6192.png,79.0623779296875,62.26554489135742,47.192543029785156,0.3143990635871887,0.03818922117352486,9.0,7.0,4.0,0.4534651719194508,1992545664.0,0.050695694983005524,11.060066223144531,3.7542314459405763,4.305066341640488,45.131141662597656,400.5914306640625,83.2964859008789,197.74497985839844,27.859375
IMG_6193.png,90.97245788574219,75.4582290649414,61.31437301635742,0.18417620658874512,0.03235539793968201,7.0,5.0,3.0,0.34733671470681016,1470584832.0,0.12508125603199005,12.228307723999023,4.316991171557377,4.726595294812899,47.334083557128906,475.2472229003906,102.88990020751953,411.3164978027344,41.336177825927734
IMG_6194.png,76.62428283691406,61.130043029785156,45.64166259765625,0.3315523862838745,0.05488354340195656,10.0,7.0,4.0,0.46838618703569007,2040182784.0,0.045669540762901306,10.799242973327637,3.7379245486505415,4.288356294867037,44.499473571777344,383.4866027832031,80.21200561523438,180.84771728515625,26.24581527709961
IMG_6195.png,79.73758697509766,64.8161849975586,48.70250701904297,0.2944541275501251,0.046489547938108444,9.0,6.0,4.0,0.4420333247516717,1940844928.0,0.059524670243263245,11.072826385498047,3.8746520754295086,4.372982874771646,44.90357971191406,395.9419250488281,83.08263397216797,205.82960510253906,27.229631423950195
IMG_6395.png,93.26422882080078,78.47109985351562,67.90449523925781,0.16845545172691345,0.01829792931675911,7.0,4.0,2.0,0.2854906819291102,1207299072.0,0.15909868478775024,12.93497085571289,4.4267291677580145,4.732998423644857,46.071990966796875,491.7555236816406,107.41975402832031,580.4172973632812,57.970584869384766
